,Stn ID,Stn Name,Elev,Lat,Long,Mdl,Tmp,RH,Wind,PPT,ERC,BI,SC,KBDI,HUN,THOU,TEN,STL,ADJ,IC,State,Elev_standard,Tmp_standard,RH_standard,Wind_standard,PPT_standard,BI_standard,Long_adj,Agglo_clusters,posterior_clusters
0,408001,CHICKASAW SF,617,35.3,88.8,8E,90,57,3,0.0,14,17,3,688,17,18,11,2,L,7,Tennessee,-0.889536447592576,0.3230769230769228,0.14000000000000012,-0.7857142857142857,-1.0,-0.7347628046985369,-88.8,1,C0
0,370450,NINIGRET NWR,10,41.3,71.5,8L,75,64,13,0.13,0,1,1,476,20,21,13,1,L,1,Rhode Island,-0.9983860844615798,-0.1384615384615384,0.28,-0.07142857142857151,-0.9255014326647565,-1.238026718049033,-71.5,1,C0
0,390701,MARSHALL CO.,2010,45.8,97.4,7L,65,97,12,0.57,0,0,0,74,18,18,23,1,L,0,South Dakota,-0.6397381870348785,-0.44615384615384635,0.94,-0.1428571428571429,-0.673352435530086,-1.2694807126334389,-97.4,2,C0
0,55807,BIG BEAR PARK,10400,37.4,107.7,7G,67,17,7,0.0,60,60,11,49,10,11,5,3,M,44,Colorado,0.8647897426701336,-0.3846153846153846,-0.6599999999999999,-0.5,-1.0,0.617758962430921,-107.7,0,C0
0,240705,FORT BELKNAP,2665,48.3,108.7,7L,70,28,9,0.0,4,41,73,660,7,8,6,5,V,30,Montana,-0.5222810006276338,-0.29230769230769216,-0.43999999999999995,-0.3571428571428572,-1.0,0.02013306532720702,-108.7,0,C0
0,40240,JUANITA,5173,41.8,122.1,7G,88,11,4,0.0,88,63,9,326,5,6,3,4,V,48,California,-0.07253653725455034,0.2615384615384615,-0.78,-0.7142857142857143,-1.0,0.712120946184139,-122.1,0,C0
0,240210,POLEBRIDGE,3570,48.7,114.2,7G,72,33,3,0.0,48,41,6,414,12,13,7,4,H,21,Montana,-0.3599928270420515,-0.23076923076923084,-0.33999999999999997,-0.7857142857142857,-1.0,0.02013306532720702,-114.2,0,C0
0,51504,RIFLE,6120,39.5,107.7,7H,77,28,8,0.0,37,28,3,537,9,7,6,3,M,36,Colorado,0.09728324217699269,-0.0769230769230771,-0.43999999999999995,-0.4285714285714286,-1.0,-0.38876886427007096,-107.7,0,C0
0,86402,MILES CITY RAWS,16,26.2,81.2,8N,87,71,3,0.0,22,33,8,296,19,23,14,2,L,2,Florida,-0.9973101407692997,0.23076923076923084,0.41999999999999993,-0.7857142857142857,-1.0,-0.23149889134804097,-81.2,1,C0
0,451103,CHEHALIS,246,46.5,122.1,7G,83,39,4,0.0,45,37,5,673,13,13,8,4,M,18,Washington,-0.956065632565229,0.10769230769230775,-0.21999999999999997,-0.7142857142857143,-1.0,-0.10568291301041698,-122.1,0,C0
0,417404,ELEPHANT MTN. WMA,4476,30.0,103.4,7G,83,42,4,0.01,32,26,3,310,15,17,9,1,L,12,Texas,-0.1975253295077557,0.10769230769230775,-0.16000000000000003,-0.7142857142857143,-0.994269340974212,-0.451676853438883,-103.4,0,C0
0,45457,CATALINA,1570,33.3,118.3,7B,77,66,5,0.0,10,17,4,648,16,13,12,2,L,6,California,-0.7186407244687527,-0.0769230769230771,0.32000000000000006,-0.6428571428571429,-1.0,-0.7347628046985369,-118.3,0,C0
0,245201,FORT HOWES,3380,45.2,106.1,7C,67,55,9,0.27,5,16,7,370,17,13,12,2,L,10,Montana,-0.39406437729758803,-0.3846153846153846,0.10000000000000009,-0.3571428571428572,-0.8452722063037249,-0.766216799282943,-106.1,0,C0
0,311440,BUCKLAND ELEMENTAR,25,36.4,-76.7,7G,84,72,3,1.22,18,17,2,148,19,22,13,3,M,5,North Carolina,-0.9956962252308795,0.1384615384615384,0.43999999999999995,-0.7857142857142857,-0.30085959885386826,-0.7347628046985369,-76.7,1,C0
0,420908,VERNON,5500,40.0,112.4,7G,86,12,5,0.0,82,59,8,581,8,6,4,3,M,44,Utah,-0.01389760602528467,0.20000000000000018,-0.76,-0.6428571428571429,-1.0,0.586304967846515,-112.4,0,C0
0,317990,NC FIRE RAWS # 3,220,34.0,78.0,7C,90,58,4,0.0,10,19,5,436,16,21,11,3,M,12,North Carolina,-0.9607280552317762,0.3230769230769228,0.15999999999999992,-0.7142857142857143,-1.0,-0.6718548155297249,-78.0,1,C0
0,450207,QUILCENE,62,47.8,122.8,7G,80,43,2,0.0,33,29,4,607,16,17,9,3-,M,15,Washington,-0.9890612391284856,0.01538461538461533,-0.14,-0.8571428571428572,-1.0,-0.35731486968566495,-122.8,0,C0
0,407102,BLEDSOE SF,1780,35.6,85.2,8E,82,69,2,0.0,7,5,0,543,21,21,14,1,L,1,Tennessee,-0.6809826952389492,0.07692307692307665,0.3800000000000001,-0.8571428571428572,-1.0,-1.112210739711409,-85.2,1,C0
0,20219,OAK CREEK,4924,34.9,111.7,7G,94,22,6,0.01,55,48,8,519,12,12,5,3,M,39,Arizona,-0.11718820048417466,0.44615384615384635,-0.56,-0.5714285714285714,-0.994269340974212,0.24031102741804902,-111.7,0,C0
0,351814,GELLATLY,880,44.6,123.4,7F,80,44,8,0.0,14,24,7,773,14,15,8,,,26,Oregon,-0.8423742490809647,0.01538461538461533,-0.12,-0.4285714285714286,-1.0,-0.514584842607695,-123.4,0,C0
0,20906,CASA GRANDE,1414,32.9,111.5,7G,104,27,5,0.0,69,49,6,734,9,9,5,3,M,31,Arizona,-0.7466152604680355,0.7538461538461538,-0.45999999999999996,-0.6428571428571429,-1.0,0.271765022002455,-111.5,0,C0
0,319240,LUMBERTON MUNIC AP,126,34.6,-79.0,7G,85,68,9,0.04,23,34,8,359,17,20,12,3,M,12,North Carolina,-0.9775845064108312,0.16923076923076907,0.3600000000000001,-0.3571428571428572,-0.9770773638968482,-0.20004489676363496,-79.0,1,C0
0,102105,ISLAND PARK,6284,44.4,111.3,7T,76,24,4,0.0,10,23,9,378,13,13,6,3-,M,18,Idaho,0.1266923697659823,-0.10769230769230775,-0.52,-0.7142857142857143,-1.0,-0.546038837192101,-111.3,0,C0
0,310740,PERSON COUNTY AP,610,36.2,-78.9,7G,81,70,0,0.01,21,17,2,289,18,21,13,,,5,North Carolina,-0.8907917152335694,0.04615384615384599,0.40000000000000013,-1.0,-0.994269340974212,-0.7347628046985369,-78.9,1,C0
0,293003,MESCAL,6227,33.1,105.7,7G,84,17,9,0.01,50,58,12,295,13,13,5,3-,H,48,New Mexico,0.11647090468932131,0.1384615384615384,-0.6599999999999999,-0.3571428571428572,-0.994269340974212,0.554850973262109,-105.7,0,C0
0,42312,MIDDLE PEAK,2339,37.9,122.5,7A,89,11,4,0.0,4,47,108,676,4,6,3,,,57,California,-0.580740607908186,0.29230769230769216,-0.78,-0.7142857142857143,-1.0,0.208857032833643,-122.5,0,C0
0,318202,ROCKINGHAM,400,34.9,79.6,7G,84,68,4,0.0,27,21,3,520,15,18,13,4,M,5,North Carolina,-0.928449744463373,0.1384615384615384,0.3600000000000001,-0.7142857142857143,-1.0,-0.6089468263609129,-79.6,1,C0
0,313402,BUSICK,2892,35.7,82.1,7G,76,76,1,0.45,0,0,0,100,19,27,35,1,L,0,North Carolina,-0.4815744642697032,-0.10769230769230775,0.52,-0.9285714285714286,-0.7421203438395416,-1.2694807126334389,-82.1,1,C0
0,260309,ROCK SPRING CREEK,5380,41.6,114.6,7T,88,9,6,0.0,22,56,26,519,8,7,3,3-,H,50,Nevada,-0.0354164798708867,0.2615384615384615,-0.8200000000000001,-0.5714285714285714,-1.0,0.491942984093297,-114.6,0,C0
0,260207,DOUBLE H,6380,41.6,118.0,7G,81,10,8,0.0,101,87,15,368,4,4,3,5,V,63,Nevada,0.14390746884246397,0.04615384615384599,-0.8,-0.4285714285714286,-1.0,1.467016816209883,-118.0,0,C0
0,40727,HORSE LAKE,5100,40.6,120.5,7T,89,7,7,0.0,23,63,33,376,6,6,2,3,H,57,California,-0.08562718551062498,0.29230769230769216,-0.86,-0.5,-1.0,0.712120946184139,-120.5,0,C0
0,242102,SOUTH FORK JUDITH,6345,46.7,110.4,7G,67,42,7,0.0,45,44,8,77,12,14,8,3,M,18,Montana,0.13763113063749666,-0.3846153846153846,-0.16000000000000003,-0.5,-1.0,0.11449504908042502,-110.4,0,C0
0,99803,OKE-NW,125,30.9,82.3,8G,88,70,8,0.03,12,17,3,250,20,22,13,2,L,5,Georgia,-0.9777638303595445,0.2615384615384615,0.40000000000000013,-0.4285714285714286,-0.9828080229226361,-0.7347628046985369,-82.3,1,C0
0,353036,GRANDAD RAWS,2900,43.4,122.5,7G,86,23,5,0.0,66,61,11,679,9,10,5,,,39,Oregon,-0.48013987267999636,0.20000000000000018,-0.54,-0.6428571428571429,-1.0,0.649212957015327,-122.5,0,C0
0,44301,ARROYO_SECO,800,36.2,121.7,7B,93,19,7,0.0,70,136,57,692,9,9,4,4,E,81,California,-0.8567201649780328,0.41538461538461524,-0.62,-0.5,-1.0,3.0082625508457768,-121.7,0,C1
0,12902,SHOAL CREEK,908,33.6,85.6,7G,83,69,6,0.26,16,19,3,353,19,22,13,3-,M,7,Alabama,-0.837353178516991,0.10769230769230775,0.3800000000000001,-0.5714285714285714,-0.8510028653295129,-0.6718548155297249,-85.6,1,C0
0,231301,CHILLICOTHE,780,39.7,93.4,7E,81,67,6,0.0,11,17,4,510,16,17,13,2,L,6,Missouri,-0.8603066439522998,0.04615384615384599,0.3400000000000001,-0.5714285714285714,-1.0,-0.7347628046985369,-93.4,2,C0
0,452219,SWAUK,3480,47.2,120.6,7C,83,23,2,0.0,18,32,10,491,7,7,5,4,H,32,Washington,-0.376131982426253,0.10769230769230775,-0.54,-0.8571428571428572,-1.0,-0.262952885932447,-120.6,0,C0
0,242910,TEPEE POINT,6629,45.9,113.7,7G,74,27,12,0.0,71,85,20,198,9,8,5,4,V,51,Montana,0.1885591320720883,-0.16923076923076952,-0.45999999999999996,-0.1428571428571429,-1.0,1.4041088270410709,-113.7,0,C0
0,260116,LITTLE VALLEY,6310,39.2,119.8,7G,83,18,8,0.0,68,65,12,348,10,9,5,3-,H,50,Nevada,0.13135479243252934,0.10769230769230775,-0.64,-0.4285714285714286,-1.0,0.775028935352951,-119.8,0,C0
0,240112,TROY RANGER STATIO,1950,48.4,115.9,7G,76,37,7,0.0,57,58,11,571,11,10,8,5,V,23,Montana,-0.6504976239576795,-0.10769230769230775,-0.26,-0.5,-1.0,0.554850973262109,-115.9,0,C0
0,421408,DIAMOND,7720,40.6,109.2,7G,68,36,5,0.0,74,48,6,304,8,7,7,3,M,16,Utah,0.3842015601183537,-0.3538461538461539,-0.28,-0.6428571428571429,-1.0,0.24031102741804902,-109.2,0,C0
0,318140,ANSON COUNTY AIRPO,300,35.0,-80.0,7G,80,75,5,0.03,28,28,5,229,15,18,13,,,6,North Carolina,-0.9463821393347082,0.01538461538461533,0.5,-0.6428571428571429,-0.9828080229226361,-0.38876886427007096,-80.0,1,C0
0,119001,CRAB ORCHARD NWR,450,37.6,89.0,7E,89,59,2,0.0,11,10,1,306,19,21,12,2,L,5,Illinois,-0.9194835470277055,0.29230769230769216,0.17999999999999994,-0.8571428571428572,-1.0,-0.9549407667893789,-89.0,1,C0
0,351518,EDEN,4000,45.9,117.5,7C,89,18,5,0.0,20,36,11,385,6,7,4,5,V,44,Oregon,-0.28288352909531067,0.29230769230769216,-0.64,-0.6428571428571429,-1.0,-0.13713690759482297,-117.5,0,C0
0,393505,WICA_ELK MOUNTAIN,4111,43.5,103.4,7C,60,58,12,0.02,7,22,11,37,13,14,11,3,M,11,South Dakota,-0.2629785707881287,-0.6000000000000001,0.15999999999999992,-0.1428571428571429,-0.9885386819484241,-0.577492831776507,-103.4,0,C0
0,314041,MOUNTAIN RES STATI,2755,35.4,-82.9,7G,80,55,3,0.11,21,25,5,299,16,23,11,3,M,11,North Carolina,-0.5061418452434323,0.01538461538461533,0.10000000000000009,-0.7857142857142857,-0.9369627507163324,-0.483130848023289,-82.9,1,C0
0,353043,MT. YONCALLA,1794,43.6,123.3,7G,81,41,4,0.0,51,45,7,729,11,12,7,5,V,23,Oregon,-0.6784721599569623,0.04615384615384599,-0.17999999999999994,-0.7142857142857143,-1.0,0.14594904366483102,-123.3,0,C0
0,360112,HOPEWELL,461,40.2,75.7,7R,69,92,5,0.19,2,2,0,107,20,24,22,1,L,0,Pennsylvania,-0.9175109835918587,-0.32307692307692326,0.8400000000000001,-0.6428571428571429,-0.8911174785100286,-1.2065727234646269,-75.7,1,C0
0,291501,MOUNTAINAIR,6488,34.5,106.2,7B,85,17,9,0.0,81,146,57,332,11,11,5,3,V,81,New Mexico,0.1632744553035057,0.16923076923076907,-0.6599999999999999,-0.3571428571428572,-1.0,3.3228024966898366,-106.2,0,C1
0,45635,TEMESCAL2  (CNF),1748,33.7,117.5,7B,93,37,11,0.0,50,118,59,688,12,9,6,3,H,63,California,-0.6867210615977763,0.41538461538461524,-0.26,-0.2142857142857143,-1.0,2.442090648326469,-117.5,0,C1
0,228103,CAMP KELLER,132,30.5,88.9,8D,75,97,2,1.31,3,0,0,148,23,22,35,1,L,0,Mississippi,-0.976508562718551,-0.1384615384615384,0.94,-0.8571428571428572,-0.24928366762177656,-1.2694807126334389,-88.9,1,C0
0,361171,OLD MOUNTAIN,1909,41.5,-77.4,7R,70,73,4,0.0,3,2,0,17,22,28,15,1,L,2,Pennsylvania,-0.657849905854927,-0.29230769230769216,0.45999999999999996,-0.7142857142857143,-1.0,-1.2065727234646269,-77.4,1,C0
0,45743,MIRAMAR EAST,853,32.8,117.0,7F,85,50,0,0.0,16,13,1,748,9,8,8,2,L,10,California,-0.8472159956962252,0.16923076923076907,0.0,-1.0,-1.0,-0.860578783036161,-117.0,0,C0
0,418502,ARANSAS,20,28.3,96.8,8G,90,62,11,0.0,25,32,7,331,15,20,11,3,M,13,Texas,-0.9965928449744463,0.3230769230769228,0.24,-0.2142857142857143,-1.0,-0.262952885932447,-96.8,2,C0
0,40814,CORNING,289,39.9,122.1,7A,97,19,6,0.0,3,32,57,695,8,8,4,3,M,34,California,-0.948354702770555,0.5384615384615383,-0.62,-0.5714285714285714,-1.0,-0.262952885932447,-122.1,0,C0
0,245108,LITTLE BIG HORN,3400,45.5,107.4,7A,71,43,4,0.2,0,0,0,285,19,15,35,1,L,0,Montana,-0.390477898323321,-0.2615384615384615,-0.14,-0.7142857142857143,-0.8853868194842407,-1.2694807126334389,-107.4,0,C0
0,210509,ELY  MN,1470,47.8,91.8,7G,73,77,5,0.0,27,23,3,194,15,17,15,3,M,2,Minnesota,-0.7365731193400878,-0.20000000000000018,0.54,-0.6428571428571429,-1.0,-0.546038837192101,-91.8,2,C0
0,243204,WHITEHALL,4360,45.8,112.1,7T,79,38,3,0.02,0,0,0,361,11,10,35,1,L,0,Montana,-0.21832690755850448,-0.01538461538461533,-0.24,-0.7857142857142857,-0.9885386819484241,-1.2694807126334389,-112.1,0,C0
0,95701,BYROMVILLE,342,32.1,83.9,8C,88,60,6,0.17,0,0,0,275,19,20,35,1,L,0,Georgia,-0.9388505334887474,0.2615384615384615,0.19999999999999996,-0.5714285714285714,-0.9025787965616046,-1.2694807126334389,-83.9,1,C0
0,314040,FRYING PAN MOUNTAI,5320,35.3,-82.7,7G,68,77,4,0.0,12,16,3,118,16,26,14,2,L,4,North Carolina,-0.04617591679368782,-0.3538461538461539,0.54,-0.7142857142857143,-1.0,-0.766216799282943,-82.7,1,C0
0,157002,SOMERSET2,927,37.0,84.6,8E,84,64,4,0.46,16,24,5,228,20,21,12,3,M,8,Kentucky,-0.8339460234914373,0.1384615384615384,0.28,-0.7142857142857143,-0.7363896848137537,-0.514584842607695,-84.6,1,C0
0,318740,DUPLIN COUNTY AP,137,35.0,-77.9,7G,86,66,7,0.0,18,27,7,156,17,23,12,,,11,North Carolina,-0.9756119429749843,0.20000000000000018,0.32000000000000006,-0.5,-1.0,-0.42022285885447697,-77.9,1,C0
0,311503,ELIZABETH CITY,15,36.3,-76.2,7G,87,67,7,0.5,0,0,0,244,19,24,35,1,L,0,North Carolina,-0.997489464718013,0.23076923076923084,0.3400000000000001,-0.5,-0.7134670487106017,-1.2694807126334389,-76.2,1,C0
0,392608,RAPID CITY WEST,3709,44.0,103.3,7G,63,54,8,0.24,35,34,6,98,15,15,11,3,M,9,South Dakota,-0.3350667981708957,-0.5076923076923077,0.08000000000000007,-0.4285714285714286,-0.8624641833810889,-0.20004489676363496,-103.3,0,C0
0,53904,COPPER GULCH,7760,38.3,105.4,7G,73,35,7,0.0,49,44,7,497,12,12,7,3,M,22,Colorado,0.39137451806688794,-0.20000000000000018,-0.29999999999999993,-0.5,-1.0,0.11449504908042502,-105.4,0,C0
0,42202,BROOKS,354,38.7,122.1,7B,96,20,8,0.0,89,157,60,717,7,7,4,5,E,89,California,-0.9366986461041872,0.5076923076923077,-0.6,-0.4285714285714286,-1.0,3.668796437118303,-122.1,0,C1
0,353227,ZIM,4106,42.6,122.3,7G,79,28,4,0.0,67,49,7,393,7,10,6,5,V,26,Oregon,-0.2638751905316955,-0.01538461538461533,-0.43999999999999995,-0.7142857142857143,-1.0,0.271765022002455,-122.3,0,C0
0,45314,ROSE VALLEY II,3331,34.5,119.1,7B,94,22,11,0.0,72,154,72,595,8,7,5,4,V,71,California,-0.4028512507845423,0.44615384615384635,-0.56,-0.2142857142857143,-1.0,3.5744344533650847,-119.1,0,C1
0,244201,PINE HILL,2649,46.7,104.5,7C,72,25,6,0.06,13,22,6,299,9,10,6,3,M,24,Montana,-0.5251501838070474,-0.23076923076923084,-0.5,-0.5714285714285714,-0.9656160458452722,-0.577492831776507,-104.5,0,C0
0,244002,BIG SHEEP,3150,47.0,105.8,7C,67,24,7,0.0,13,24,7,286,8,9,5,3,M,27,Montana,-0.4353088855016587,-0.3846153846153846,-0.52,-0.5,-1.0,-0.514584842607695,-105.8,0,C0
0,260208,MAJUBA,5293,40.7,118.5,7G,91,8,2,0.0,104,61,7,521,4,4,2,5,V,45,Nevada,-0.05101766340894831,0.3538461538461539,-0.84,-0.8571428571428572,-1.0,0.649212957015327,-118.5,0,C0
0,417802,LOST MAPLES SNA,2220,29.8,99.5,8G,93,39,9,0.0,29,32,6,339,15,20,8,3,M,24,Texas,-0.6020801578050748,0.41538461538461524,-0.21999999999999997,-0.3571428571428572,-1.0,-0.262952885932447,-99.5,2,C0
0,290401,CIMARRON,8744,36.6,105.1,7K,70,44,7,0.01,41,38,6,128,16,17,9,3-,M,18,New Mexico,0.567829283600825,-0.29230769230769216,-0.12,-0.5,-0.994269340974212,-0.07422891842601098,-105.1,0,C0
0,50207,DRY LAKE,8280,40.5,106.7,7G,63,45,7,0.23,55,50,8,319,13,10,9,3,M,17,Colorado,0.4846229713978303,-0.5076923076923077,-0.09999999999999998,-0.5,-0.8681948424068768,0.303219016586861,-106.7,0,C0
0,452408,GOLDENDALE EAST,2481,45.8,120.6,7C,87,24,7,0.0,16,34,12,469,7,7,5,4,H,40,Washington,-0.5552766071908903,0.23076923076923084,-0.52,-0.5,-1.0,-0.20004489676363496,-120.6,0,C0
0,481504,FALES ROCK,6274,42.8,107.2,7G,66,50,6,0.03,62,50,7,415,10,9,9,3,M,14,Wyoming,0.12489913027884869,-0.4153846153846157,0.0,-0.5714285714285714,-0.9828080229226361,0.303219016586861,-107.2,0,C0
0,324605,SHEYENNE,1070,46.4,97.3,7L,66,83,10,0.47,0,0,0,145,17,18,18,1,L,0,North Dakota,-0.8083026988254282,-0.4153846153846157,0.6600000000000001,-0.2857142857142858,-0.7306590257879657,-1.2694807126334389,-97.3,2,C0
0,390301,GRAND RIVER,2113,45.6,101.0,7L,64,65,22,0.12,1,13,32,157,13,13,12,2,L,6,South Dakota,-0.6212678203174034,-0.476923076923077,0.30000000000000004,0.5714285714285714,-0.9312320916905444,-0.860578783036161,-101.0,0,C0
0,420805,CARTCK,6940,40.8,109.4,7G,74,29,6,0.0,77,59,8,363,8,7,6,3,M,28,Utah,0.24432888012194032,-0.16923076923076952,-0.42000000000000004,-0.5714285714285714,-1.0,0.586304967846515,-109.4,0,C0
0,43708,BENTON,5377,37.8,118.4,7T,96,10,15,0.0,23,103,95,629,5,6,3,4,E,95,California,-0.035954451717026825,0.5076923076923077,-0.8,0.0714285714285714,-1.0,1.970280729560379,-118.4,0,C0
0,45801,SQUAW_LAKE,280,32.9,114.4,7B,108,27,6,0.0,60,93,29,778,7,7,5,3,H,49,California,-0.9499686183089752,0.8769230769230769,-0.45999999999999996,-0.5714285714285714,-1.0,1.655740783716319,-114.4,0,C1
0,421602,JOES VALLEY,8700,39.3,111.3,7G,73,18,6,0.0,80,74,13,467,7,7,4,3,H,49,Utah,0.5599390298574374,-0.20000000000000018,-0.64,-0.5714285714285714,-1.0,1.0581148866126049,-111.3,0,C0
0,465201,ELKHORN,2100,37.4,81.5,8E,78,73,4,0.26,4,5,1,181,22,24,15,1,L,1,West Virginia,-0.623599031650677,-0.04615384615384599,0.45999999999999996,-0.7142857142857143,-0.8510028653295129,-1.112210739711409,-81.5,1,C0
0,452512,IRON MOUNTAIN,4350,48.5,118.6,7C,71,22,1,0.0,18,24,5,363,6,7,5,3+,M,23,Washington,-0.22012014704563798,-0.2615384615384615,-0.56,-0.9285714285714286,-1.0,-0.514584842607695,-118.6,0,C0
0,225502,COPIAH,400,31.9,90.0,8G,90,61,3,0.26,30,22,2,504,18,18,12,4,M,5,Mississippi,-0.928449744463373,0.3230769230769228,0.21999999999999997,-0.7857142857142857,-0.8510028653295129,-0.577492831776507,-90.0,1,C0
0,241405,PISTOL CREEK,5000,47.2,114.0,7G,75,37,4,0.0,69,43,5,275,7,8,7,5,H,17,Montana,-0.10355958038196,-0.1384615384615384,-0.26,-0.7142857142857143,-1.0,0.08304105449601902,-114.0,0,C0
0,383001,HORRY,8,33.9,79.0,7G,88,57,6,0.0,26,30,6,278,14,20,11,,,11,South Carolina,-0.9987447323590065,0.2615384615384615,0.14000000000000012,-0.5714285714285714,-1.0,-0.325860875101259,-79.0,1,C0
0,280291,JACKSON,180,40.0,74.3,7O,71,85,3,0.0,22,15,2,243,18,21,18,2,L,0,New Jersey,-0.9679010131803102,-0.2615384615384615,0.7,-0.7857142857142857,-1.0,-0.797670793867349,-74.3,1,C0
0,317340,HARNETT COUNTY AP,199,35.3,-78.7,7G,81,74,4,0.67,17,21,4,101,19,22,14,,,6,North Carolina,-0.9644938581547565,0.04615384615384599,0.48,-0.7142857142857143,-0.6160458452722063,-0.6089468263609129,-78.7,1,C0
0,451917,BUCK CREEK,2690,46.0,121.5,7G,86,21,6,0.0,72,58,9,669,8,9,4,5,V,44,Washington,-0.5177979019098,0.20000000000000018,-0.5800000000000001,-0.5714285714285714,-1.0,0.554850973262109,-121.5,0,C0
0,251905,SCOTTS BLUFF,4224,41.8,103.7,7L,60,89,6,0.12,0,0,0,145,14,14,19,1,L,0,Nebraska,-0.24271496458352015,-0.6000000000000001,0.78,-0.5714285714285714,-0.9312320916905444,-1.2694807126334389,-103.7,0,C0
0,419701,CEDAR HILL S.P.,520,32.6,96.9,8G,95,45,4,0.02,36,28,3,554,13,18,8,2,L,16,Texas,-0.906930870617771,0.476923076923077,-0.09999999999999998,-0.7142857142857143,-0.9885386819484241,-0.38876886427007096,-96.9,2,C0
0,482011,COW CREEK,7234,41.5,107.9,7G,63,45,15,0.0,74,85,19,435,8,7,8,3,M,26,Wyoming,0.29705012104366535,-0.5076923076923077,-0.09999999999999998,0.0714285714285714,-1.0,1.4041088270410709,-107.9,0,C0
0,452206,PEOH POINT LO,4020,47.1,120.9,7C,80,26,4,0.0,16,31,10,621,9,9,6,3+,M,34,Washington,-0.27929705012104367,0.01538461538461533,-0.48,-0.7142857142857143,-1.0,-0.294406880516853,-120.9,0,C0
0,481003,POKER,6440,43.5,106.9,7G,58,71,7,0.32,48,43,7,164,13,11,12,3,M,7,Wyoming,0.15466690576526498,-0.6615384615384616,0.41999999999999993,-0.5,-0.8166189111747851,0.08304105449601902,-106.9,0,C0
0,45451,SAN RAFAEL HILLS,1770,34.1,118.2,7B,89,45,7,0.0,21,32,8,622,15,11,9,2,L,15,California,-0.6827759347260827,0.29230769230769216,-0.09999999999999998,-0.5,-1.0,-0.262952885932447,-118.2,0,C0
0,452001,AENEAS LO,5161,48.7,119.6,7C,64,26,14,0.0,17,50,27,336,7,7,6,4,H,44,Washington,-0.07468842463911052,-0.476923076923077,-0.48,0.0,-1.0,0.303219016586861,-119.6,0,C0
0,243403,WHITE SULPHUR SPRI,5060,46.5,110.9,7G,76,30,8,0.0,63,60,11,256,9,10,6,4,H,31,Montana,-0.09280014345915899,-0.10769230769230775,-0.4,-0.4285714285714286,-1.0,0.617758962430921,-110.9,0,C0
0,422711,BIG INDIAN,6960,38.2,109.2,7G,81,16,9,0.0,87,78,14,582,6,6,4,3,H,51,Utah,0.24791535909620732,0.04615384615384599,-0.6799999999999999,-0.3571428571428572,-1.0,1.183930864950229,-109.2,0,C0
0,97701,BAXLEY,109,31.7,82.4,8D,90,56,7,0.0,34,33,5,333,19,21,11,2,L,6,Georgia,-0.9806330135389582,0.3230769230769228,0.1200000000000001,-0.5,-1.0,-0.23149889134804097,-82.4,1,C0
0,452918,WELLPINIT,2240,47.8,118.0,7C,75,35,3,0.0,14,24,6,483,7,7,7,3-,M,18,Washington,-0.5984936788308078,-0.1384615384615384,-0.29999999999999993,-0.7857142857142857,-1.0,-0.514584842607695,-118.0,0,C0
0,353613,KELSEY BUTTE,5200,43.9,117.9,7T,80,22,7,0.0,19,59,34,276,5,5,4,4,H,39,Oregon,-0.06769479063928985,0.01538461538461533,-0.56,-0.5,-1.0,0.586304967846515,-117.9,0,C0
0,40512,FRIEND MTN,4418,40.5,123.3,7G,88,13,2,0.0,90,65,9,698,5,6,3,3,H,46,California,-0.20792611853313014,0.2615384615384615,-0.74,-0.8571428571428572,-1.0,0.775028935352951,-123.3,0,C0
0,317542,SEYMOUR JOHNSON AF,110,35.3,-77.9,7G,82,75,8,0.48,19,29,7,135,17,22,13,2,L,8,North Carolina,-0.9804536895902448,0.07692307692307665,0.5,-0.4285714285714286,-0.7249283667621778,-0.35731486968566495,-77.9,1,C0
0,243402,PORPHYRY,8232,46.8,110.7,7G,59,46,7,0.0,48,47,8,222,11,12,9,4,M,16,Montana,0.47601542185958934,-0.6307692307692307,-0.07999999999999996,-0.5,-1.0,0.208857032833643,-110.7,0,C0
0,418202,VICTORIA,28,28.8,96.9,8G,96,40,15,0.0,31,49,14,526,15,19,7,3,M,42,Texas,-0.9951582533847395,0.5076923076923077,-0.19999999999999996,0.0714285714285714,-1.0,0.271765022002455,-96.9,2,C0
0,322901,LONG LAKE NWR,1835,46.6,100.2,7L,67,52,17,0.02,1,20,48,284,13,13,10,2,L,11,North Dakota,-0.6711198780597148,-0.3846153846153846,0.040000000000000036,0.2142857142857142,-0.9885386819484241,-0.6404008209453189,-100.2,0,C0
0,92201,DALLAS,907,33.8,84.7,8E,78,79,7,0.24,8,9,1,433,18,21,16,2,L,1,Georgia,-0.8375325024657043,-0.04615384615384599,0.5800000000000001,-0.5,-0.8624641833810889,-0.9863947613737849,-84.7,1,C0
0,471301,WAUSAUKEE,763,45.3,87.9,7Q,80,47,4,0.0,30,31,5,240,15,17,9,2,L,12,Wisconsin,-0.8633551510804268,0.01538461538461533,-0.05999999999999994,-0.7142857142857143,-1.0,-0.294406880516853,-87.9,2,C0
0,100603,POTLATCH,2550,46.9,116.9,7G,92,17,4,0.0,68,52,7,603,9,9,4,5,V,38,Idaho,-0.5429032547296692,0.3846153846153846,-0.6599999999999999,-0.7142857142857143,-1.0,0.36612700575567303,-116.9,0,C0
